sc_point_gid,array_cable_CAPEX,export_cable_CAPEX
10000749,520424.3453,1071762.237
10000750,520443.4132,1096316.157
10000751,520635.803,1119614.178
10000752,520861.9208,1142779.595
10000753,521087.9215,1164701.342
10000754,521277.9278,1184786.488
10000755,521303.2222,1203336.12
10000756,521092.088,1220600.896
10000757,520608.2957,1235936.168
10000758,520310.1435,1249535.69
10000759,523636.6938,1261601.118
10000760,528739.8683,1271891.243
10000761,532536.386,1280283.303
10000762,528660.3235,1286892.972
10000763,524801.3673,1291961.665
10000764,527444.8468,1295268.225
10000765,527335.1835,1296562.07
10000766,529621.313,1295595.223
10000767,531825.6853,1292122.365
10000768,535736.7153,1285903.706
10000769,540910.2287,1276707.395
10000770,547341.5007,1267944.797
10000781,332161.0162,845363.7858
10000782,340154.3588,877762.1138
10000783,388496.647,912177.877
10000784,423898.3457,944964.146
10000785,450728.7303,975599.6135
10000786,487589.1363,1004888.915
10000787,522857.7918,1032431.236
10000788,522060.1017,1058686.415
10000789,520713.9523,1083409.408
10000790,520494.1548,1106852.49
10000791,520745.7055,1129455.375
10000792,521098.483,1151845.568
10000793,521541.7058,1173447.816
10000794,521986.5963,1194084.378
10000795,522329.9522,1213236.849
10000796,522291.8997,1230347.08
10000797,521384.7998,1245549.203
10000798,522620.4423,1258825.478
10000799,526325.9528,1269923.819
10000800,530360.7127,1279207.007
10000801,533757.5028,1286500.555
10000802,525445.6593,1291754.388
10000803,523870.5627,1295057.224
10000804,524775.7127,1296518.443
10000805,526605.8437,1295914.407
10000806,529449.2493,1293002.914
10000807,531562.5555,1287549.104
10000808,536260.0227,1279322.791
10000809,544135.22,1269992.281
10000820,332033.9695,855572.8028
10000821,336147.742,888973.7735
10000822,379583.4687,922417.884
10000823,418126.8782,954067.2455
10000824,443603.312,983786.71
10000825,479273.121,1012758.886
10000826,523303.1762,1040473.322
10000827,522044.995,1067377.742
10000828,520443.3657,1093043.069
10000829,520492.0407,1117332.898
10000830,520775.2875,1140146.825
10000831,521294.8117,1161717.104
10000832,522018.2023,1182441.117
10000833,522851.9323,1202210.101
10000834,523694.6027,1220811.432
10000835,524386.7,1238006.617
10000836,525072.9775,1253340.646
10000837,526873.3377,1266309.329
10000838,529611.1138,1276912.616
10000839,532593.8403,1285095.387
10000840,535235.261,1291072.4
10000841,523913.5193,1294863.676
10000842,524006.946,1296495.075
10000843,525513.069,1296056.062
10000844,528138.9323,1293485.378
10000845,528055.0257,1288571.099
10000846,535103.453,1281078.491
10000847,536697.1403,1270924.868
10000848,540291.9772,1264673.908
10000859,332051.4103,856155.1703
10000860,333805.6688,892669.2053
10000861,369357.249,926543.915
10000862,407231.6685,958430.7018
10000863,437336.065,988224.3143
10000864,468509.0943,1017154.032
10000865,522235.5687,1044793.02
10000866,521175.9572,1071674.995
10000867,519946.0685,1097468.848
10000868,520223.3137,1120783.12
10000869,520561.7688,1145090.409
10000870,521311.6462,1168153.958
10000871,522449.961,1189650.449
10000872,523766.0043,1209639.119
10000873,525245.574,1228004.757
10000874,526841.1505,1244234.091
10000875,528613.6137,1257701.194
10000876,530598.677,1268811.73
10000877,532737.9242,1277758.819
10000878,534944.5998,1284928.895
10000879,534666.9532,1290516.201
10000880,523484.3333,1294415.316
10000881,524110.3132,1296381.813
10000882,526002.433,1296178.169
10000883,527159.542,1293658.376
10000884,529887.668,1288618.214
10000885,543673.2463,1280820.119
10000886,541996.6782,1270059.684
10000887,551583.9625,1259684.713
10000898,332101.6912,849266.025
10000899,332748.8368,883760.3445
10000900,359457.1738,918140.5047
10000901,396679.733,950864.1403
10000902,430639.4225,981540.2268
10000903,465172.4822,1011298.073
10000904,515699.006,1039645.238
10000905,519805.7705,1067129.357
10000906,517768.0453,1093561.701
10000907,517893.5727,1116951.5
10000908,519339.7502,1141336.606
10000909,521087.6542,1165007.635
10000910,522750.8238,1187446.298
10000911,524562.9448,1207531.064
10000912,526709.8917,1224383.952
10000913,529238.5492,1237657.584
10000914,531950.7787,1249051.458
10000915,534155.1437,1259730.193
10000916,535695.2472,1269511.775
10000917,537223.5232,1278163.024
10000918,534336.2673,1285441.645
10000919,525872.1987,1291095.365
10000920,524914.679,1294836.662
10000921,528613.0557,1296497.267
10000922,527774.2995,1295914.639
10000923,533034.112,1292844.219
10000924,540345.8422,1287078.151
10000925,550819.1467,1278868.316
10000926,560796.55,1269006.628
10000938,332232.652,877303.3365
10000939,349071.5675,911540.2482
10000940,390875.1278,945123.7777
10000941,424761.9892,976469.6947
10000942,463216.717,1006774.023
10000943,504434.224,1035566.426
10000944,515435.7022,1063428.908
10000945,512952.8173,1090189.052
10000946,514102.6263,1114165.007
10000947,517441.6942,1138247.794
10000948,520926.9518,1160224.357
10000949,522874.8558,1179019.979
10000950,525002.7458,1196003.806
10000951,527730.4818,1210790.595
10000952,531272.08,1223957.777
10000953,535478.4048,1236684.474
10000954,537997.6847,1248799.497
10000955,538417.2677,1260080.606
10000956,539237.1307,1270294.253
10000957,535212.2235,1279184.665
10000958,529850.554,1286402.783
10000959,528469.7933,1291813.864
10000960,525595.721,1295287.047
10000961,532218.792,1296569.227
10000962,537521.7375,1295432.372
10000973,332144.0697,834698.8238
10000974,332543.8315,871599.5113
10000975,340792.5572,907728.3623
10000976,382068.3118,941807.7895
10000977,413030.8463,973444.3292
10000978,455755.3418,1003903.9
10000979,495651.2338,1032678.427
10000980,503899.86,1059732.632
10000981,504680.5095,1084583.524
10000982,508910.31,1107356.739
10000983,514866.795,1127334.924
10000984,520596.8925,1146099.643
10000985,522601.39,1164495.493
10000986,524642.3542,1180613.034
10000987,527788.249,1195198.75
10000988,532584.0595,1209595.891
10000989,537736.8298,1223643.844
10000990,539990.6783,1237134.884
10000991,540550.623,1249848.705
10000992,540686.1383,1261517.209
10000993,539231.6653,1271735.242
10000994,535399.7993,1280450.88
10000995,530156.9295,1287545.046
10000996,528234.6683,1292758.426
10000997,538770.3535,1295786.929
10000998,556514.0878,1295337.1
10001009,332737.5732,831730.2227
10001010,333665.3918,867696.8783
10001011,335745.923,903470.9868
10001012,371456.19,937193.5458
10001013,380573.9753,968230.634
10001014,403397.5482,996792.3037
10001015,478997.0143,1022835.821
10001016,500006.0675,1047838.925
10001017,499197.9948,1070862.99
10001018,504125.6478,1091294.533
10001019,511436.0043,1111069.589
10001020,519269.9802,1130568.434
10001021,521579.1607,1147736.28
10001022,523069.9758,1163450.808
10001023,526060.6312,1179196.012
10001024,533368.425,1194823.968
10001025,539327.4615,1210143.839
10001026,538660.8967,1224952.049
10001027,540121.17,1238949.633
10001028,541075.8955,1251706.389
10001029,540502.1273,1263281.531
10001030,538558.0255,1273548.212
10001031,534584.9443,1282232.782
10001032,536857.443,1288891.36
10001033,541986.1787,1293395.807
10001034,556457.5615,1295575.956
10001045,332266.0333,821584.8358
10001046,333269.9135,860372.1565
10001047,334190.0617,895381.9128
10001048,360193.2257,926513.9472
10001049,388918.3298,954676.7827
10001050,424927.4152,982314.1787
10001051,467940.1062,1008651.051
10001052,486607.0988,1031882.527
10001053,487143.1518,1052924.713
10001054,497776.4163,1074074.737
10001055,504968.8145,1094998.314
10001056,513453.9587,1112800.301
10001057,516069.6708,1129250.202
10001058,521948.9468,1146093.702
10001059,522925.0338,1163014.924
10001060,528772.527,1179840.622
10001061,535736.1873,1196385.585
10001062,533400.1377,1212291.692
10001063,535921.8808,1227166.149
10001064,539850.5703,1241173.225
10001065,541216.2145,1254169.993
10001066,540566.2895,1265829.359
10001067,539514.3363,1275562.277
10001068,541472.44,1283324.177
10001069,551512.2835,1289202.572
10001080,332272.4173,810349.6882
10001081,332885.6437,845414.4637
10001082,333565.308,877810.1975
10001083,349963.3788,909293.1068
10001084,387011.8973,939177.8865
10001085,415701.7528,967032.1468
10001086,454602.2502,990339.7717
10001087,464906.942,1012686.375
10001088,470998.6968,1035040.722
10001089,480325.8995,1057223.428
10001090,488131.803,1076258.538
10001091,495481.7513,1093598.066
10001092,497713.6817,1110993.645
10001093,512953.6385,1128750.679
10001094,517318.0547,1146836.974
10001095,521690.0693,1164825.517
10001096,527703.4788,1182274.664
10001097,527689.4995,1198903.957
10001098,530891.3818,1214951.474
10001099,536111.9188,1230258.746
10001100,541813.5043,1244368.876
10001101,537788.6552,1256654.997
10001102,542535.7508,1267202.826
10001103,544537.5833,1276187.608
10001104,550665.7685,1283436.692
10001116,332618.0212,824064.6575
10001117,333685.1873,859421.2268
10001118,343015.7917,892969.8787
10001119,377643.5732,921293.191
10001120,406662.2393,945763.1745
10001121,451947.4268,969719.1927
10001122,458792.9992,993807.3645
10001123,456645.7802,1017292.241
10001124,461753.4435,1037126.668
10001125,465635.908,1055315.43
10001126,466855.0037,1073890.718
10001127,479472.4687,1092895.231
10001128,486337.688,1111726.099
10001129,497639.5065,1130808.754
10001130,508407.274,1149514.938
10001131,514470.4993,1167610.376
10001132,519114.6208,1185364.236
10001133,525029.8305,1202588.034
10001134,530804.7377,1218640.753
10001135,539235.6342,1233023.699
10001136,536707.3895,1245903.664
10001137,539897.6355,1257440.803
10001138,544214.0543,1267925.532
10001139,550914.1598,1275897.03
10001151,332567.3803,806432.5148
10001152,333412.1732,841842.9772
10001153,339462.0287,871414.6913
10001154,365917.2773,897522.7848
10001155,394917.6827,923991.2115
10001156,439327.9322,950072.5742
10001157,449215.0198,975446.8307
10001158,449085.1183,996143.3667
10001159,453911.469,1015191.008
10001160,455133.1275,1034788.651
10001161,454447.483,1054704.157
10001162,465536.1588,1074977.94
10001163,468813.9097,1095149.556
10001164,478935.2518,1114661.659
10001165,486426.0313,1133842.038
10001166,498192.2135,1153046.754
10001167,507751.0563,1171823.318
10001168,516349.0153,1189379.425
10001169,522804.116,1205470.608
10001170,534630.326,1220263.703
10001171,538558.0322,1233933.352
10001172,537246.8127,1246844.088
10001173,543128.5653,1258798.335
10001184,331792.8788,756709.0735
10001185,332361.8038,785167.6005
10001186,333292.659,814628.58
10001187,336877.3728,844278.2283
10001188,353545.062,873490.047
10001189,386189.8972,902725.3448
10001190,411231.1013,930331.8935
10001191,433835.5598,952304.7722
10001192,439471.3422,972330.4515
10001193,445900.478,993082.2593
10001194,443909.936,1014275.564
10001195,446260.8432,1035649.669
10001196,458981.0982,1057169.979
10001197,462765.9342,1077872.576
10001198,470072.6852,1098589.846
10001199,477199.2927,1118525.902
10001200,486375.0237,1138490.342
10001201,494903.1743,1157225.468
10001202,507267.412,1174707.938
10001203,514799.5227,1191048.693
10001204,528423.1553,1206474.706
10001205,535362.2455,1221411.382
10001206,533991.9998,1235651.538
10001207,542493.178,1248632.41
10001219,332289.2473,751363.7537
10001220,333116.2265,784120.8705
10001221,335215.2863,817976.493
10001222,344772.3747,850682.7677
10001223,371608.917,881733.8577
10001224,393981.2645,905136.2327
10001225,425637.3992,926655.7643
10001226,441302.9307,948789.1495
10001227,446430.0083,971474.0117
10001228,444544.983,994405.247
10001229,446055.4048,1017114.736
10001230,454592.0645,1039126.668
10001231,466009.3583,1060724.153
10001232,479975.125,1082636.358
10001233,481309.4297,1103150.01
10001234,481283.3598,1122692.799
10001235,484718.1685,1141323.161
10001236,498557.1495,1158917.295
10001237,509712.6408,1175784.783
10001238,522066.838,1192398.505
10001239,526611.4725,1208524.417
10001240,531044.1308,1223494.992
10001241,542677.9578,1237422.234
10001242,556195.5783,1246037.928
10001255,332303.273,755642.7792
10001256,335025.7965,793054.5063
10001257,340309.7207,827882.5155
10001258,355935.4138,853505.4282
10001259,383025.362,876726.0995
10001260,419450.9892,900935.1792
10001261,455459.8095,925494.5898
10001262,451797.2173,950337.7545
10001263,449428.7037,974753.1003
10001264,441680.9842,998040.5662
10001265,447337.5433,1021261.012
10001266,452670.4475,1043979.019
10001267,461836.7475,1065881.392
10001268,468237.1065,1086384.261
10001269,473764.8642,1106023.033
10001270,476199.0592,1124393.492
10001271,487009.0348,1142457.285
10001272,502344.1498,1160470.27
10001273,516201.7653,1178131.75
10001274,521063.7388,1194706.51
10001275,527900.5898,1210540.769
10001276,542113.4032,1225765.043
10001289,333801.516,767728.7888
10001290,338516.2608,795267.0445
10001291,344966.0253,821033.6715
10001292,369293.1367,847768.7502
10001293,396425.354,875154.223
10001294,454324.4458,902464.1158
10001295,464374.4797,928973.3667
10001296,461319.3592,954242.8373
10001297,448485.3923,979161.864
10001298,447293.8077,1003403.184
10001299,450279.2423,1025956.284
10001300,455270.6195,1047869.897
10001301,466295.2617,1068483.054
10001302,470611.7908,1088694.069
10001303,477691.284,1107508.167
10001304,486597.1503,1126149.149
10001305,496232.9887,1145062.994
10001306,508983.8433,1162941.259
10001307,514496.0012,1180363.254
10001308,522816.6353,1197409.237
10001309,541517.806,1213878.838
10001310,556193.1315,1226499.524
10001322,333236.3145,730427.1372
10001323,335943.9465,758151.2692
10001324,340839.8925,788497.2632
10001325,353640.9807,819316.7718
10001326,381349.1733,850197.6848
10001327,424066.0562,879334.9573
10001328,455337.0765,907153.2192
10001329,451521.8757,934528.0722
10001330,453569.9788,960227.1328
10001331,457825.0878,984410.0248
10001332,469180.8467,1007094.54
10001333,473318.4375,1029297.697
10001334,479774.0452,1050314.964
10001335,472371.3807,1070624.019
10001336,479115.6265,1090893.295
10001337,482387.1078,1109945.924
10001338,488008.7733,1128735.098
10001339,503158.6422,1147503.733
10001340,511473.2657,1166082.104
10001341,521503.8143,1184288.799
10001342,545926.2175,1201816.984
10001343,554511.9367,1215214.303
10001355,332538.956,694456.5832
10001356,332998.9352,719696.5142
10001357,338023.4743,755607.0213
10001358,367278.3072,823917.2925
10001359,398231.5395,855127.4698
10001360,438406.0738,885575.3018
10001361,437852.083,913436.4807
10001362,442489.3812,939478.9987
10001363,452853.8585,963890.2543
10001364,464234.2438,987177.9375
10001365,480176.1192,1009773.954
10001366,486254.491,1031036.74
10001367,484669.3035,1052433.165
10001368,480185.4,1072738.626
10001369,480009.5648,1092579.508
10001370,481002.5602,1112501.422
10001371,496938.6472,1132333.806
10001372,509146.7885,1152000.989
10001373,519763.7643,1171090.334
10001374,535707.481,1189546.827
10001375,550837.4213,1205073.309
10001387,332034.0602,676319.9315
10001388,331893.9562,688589.2648
10001389,333667.8453,724685.5593
10001390,340715.5532,761299.2197
10001391,352802.5473,797437.6367
10001392,383448.789,831598.1223
10001393,415722.2173,862230.5665
10001394,431630.9178,891101.4708
10001395,431354.2883,917428.9748
10001396,433461.0398,942914.236
10001397,444399.2422,966564.6407
10001398,466555.6833,989679.6923
10001399,477408.918,1012149.751
10001400,487211.4038,1033493.241
10001401,486595.2197,1054556.392
10001402,487395.6812,1075644.833
10001403,487310.2872,1096801.094
10001404,490159.3298,1117502.316
10001405,498312.3555,1137905.463
10001406,514229.1743,1157939.859
10001407,528686.3013,1177472.334
10001408,547387.9942,1195518.041
10001422,331947.5013,699483.5645
10001423,334836.294,731169.0127
10001424,343924.2637,770206.8587
10001425,366760.1123,804572.6017
10001426,397987.1238,837040.442
10001427,424271.2352,866302.7113
10001428,428914.6262,894342.4852
10001429,431868.0577,920198.3422
10001430,437003.6407,944798.3083
10001431,440671.8647,969321.927
10001432,462496.9212,991737.0078
10001433,482820.7133,1014148.198
10001434,491635.4103,1036659.713
10001435,492298.5447,1059022.868
10001436,493547.3128,1081102.695
10001437,493828.224,1102735.341
10001438,503259.5497,1124140.62
10001439,522229.4522,1145202.366
10001440,525198.4018,1165562.54
10001441,542091.348,1180701.525
10001442,558696.0023,1188013.98
10001455,332657.6962,699378.3742
